,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well_id,flow_rate_uL/min,date_of_experiment,cells/mL,predicted_output_mean,predicted_output_std
0,5e74fcffd3add00ff38d733b,sample.transcriptic.aq1dvh7dssh7ewe.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,ca7d0127c4cea6ac6f9199604eb318876f3ba4eb,"SpheroControl | 30.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_FLUORESCENCE",SpheroControl,Fluorescent_beads,Process,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,18.0,hour,aq1dvh7dssh7ewe,27,TimeSeries-12-11-2019-Run1P1,Sytox-YeastGates,SytoxYG-Plate,60000,f2,200,11-Dec-2019,450.0,0.18518518518518517,0.3958473906635696
111,5e6c053fe9d080cd582e6612,sample.transcriptic.aq1dvhgvrgn7bct.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,25be3a4d18d99bc1cb29cd85d6f519afc6cb484d,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgn7bct,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,a5,200,11-Dec-2019,1764705.88235,0.9939,0.07786521752192473
112,5e6c0935e766fe93eaa73242,sample.transcriptic.aq1dvhgvrgpbhgt.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,5b5423e2006b591e3c6ccd8a26d07ab36a109251,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgpbhgt,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,a7,200,11-Dec-2019,2500000.0,0.9848,0.12234974042459598
113,5e6c0935e766fe93eaa73245,sample.transcriptic.aq1dvhgvrgn7bcv.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,dd271eee1bf8282a04cf6549768827597f428161,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrgn7bcv,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,a6,200,11-Dec-2019,1764705.88235,0.9924,0.08684751819355878
114,5e6c0936e766fe93eaa73248,sample.transcriptic.aq1dvhgvrhe2g4k.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,8f1f189f651f2b5fa7c8206de7dc84dd8c0c7220,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrhe2g4k,880,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,e9,200,11-Dec-2019,14666.666669999999,0.9647727272727272,0.18445860437983075
115,5e6c01df2cf1cc475ce806e9,sample.transcriptic.aq1dvhgvrhjk9mm.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,2c418b0f9ea8afd83b25e1a05eeff50492252e34,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhjk9mm,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,f5,200,11-Dec-2019,1764705.88235,0.9931333333333333,0.08258173454413639
116,5e6c0937e766fe93eaa7324d,sample.transcriptic.aq1dvhgvrhq535q.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,2,bd22f24b8069f52b6512a2b9a43ac65488196fcb,"UWBF_23970 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrhq535q,980,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,g1,200,11-Dec-2019,16333.333330000001,0.9826530612244898,0.13062708049304797
117,5e6c0937e766fe93eaa73250,sample.transcriptic.aq1dvhgvrhhf3gp.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,ab84811fa44e776744e3ca7b8b2f7d85513cc640,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhhf3gp,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,f4,200,11-Dec-2019,2307692.30769,0.9851666666666666,0.12088752078679708
118,5e6c0937e766fe93eaa73253,sample.transcriptic.aq1dvhgvrhe2g4h.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,a65c0ad3b5c25c5400c8d857accc11e5f934ce23,"UWBF_25784 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhe2g4h,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,e8,200,11-Dec-2019,1000000.0,0.9956333333333334,0.06593742346863932
119,5e6c0938e766fe93eaa73256,sample.transcriptic.aq1dvhgvrhjk9mp.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,c1b1f35813c3530ada8d69eafff5fd4b02a00e71,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhjk9mp,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,f6,200,11-Dec-2019,2142857.14286,0.9901333333333333,0.09884149538661682
120,5e6c025de2d67f6008e9908b,sample.transcriptic.aq1dvhgvrhkqfrn.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,4db66eb8f0d9046c7a95da81ddb59827694e8823,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhkqfrn,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,f7,200,11-Dec-2019,2307692.30769,0.9876666666666667,0.1103704139545469
121,5e73aed0c060e58b5d7a1a97,sample.transcriptic.aq1dvhgvrhq535u.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,f44f24474835c863bebfd15fcefb797e328ecd04,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,20.0,hour,aq1dvhgvrhq535u,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,17000,g3,200,11-Dec-2019,1764705.88235,0.9928666666666667,0.08415868926253654
122,5e73aed1c060e58b5d7a1a9b,sample.transcriptic.aq1dvhgvrhsdfdu.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,cdc7133456464370973d2db0608752a6c0d43707,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhsdfdu,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,11000,g7,200,11-Dec-2019,2727272.72727,0.9814,0.13510976459265553
123,5e6c0939e766fe93eaa73260,sample.transcriptic.aq1dvhgvrhhf3gm.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,ec3ff207c123a5e5c0e5fff88de903652092db83,"UWBF_24962 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,Synthetic_Complete,beta-estradiol,4e-06,mM,30.0,celsius,20.0,hour,aq1dvhgvrhhf3gm,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,f3,200,11-Dec-2019,2500000.0,0.9899666666666667,0.09966442020823711
124,5e6c093ae766fe93eaa73263,sample.transcriptic.aq1dvhgvrhz7n72.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,4261ccdffbd0af84583e36d281481f1e58fbe951,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhz7n72,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,22000,h8,200,11-Dec-2019,1363636.3636399999,0.9839333333333333,0.1257340680063185
125,5e6c0255890565b03c22c754,sample.transcriptic.aq1dvhgvrj2buaz.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,7ce4c124288427775a032d750da42cd874b54b73,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrj2buaz,1727,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,h9,200,11-Dec-2019,28783.33333,0.9889982628836133,0.10434080167342034
126,5e73ab7713dd22c64f527000,sample.transcriptic.aq1dvhgvrhsdfds.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,3562921b3e463b94e3c741479cd253c1a084bb3d,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhsdfds,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,g6,200,11-Dec-2019,2000000.0,0.8339,0.3721765806445109
127,5e73aa432a3ebe7a590b3952,sample.transcriptic.aq1dvhgvrhr999s.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,acb088a5a7b62e545460de3949acafde39b23045,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhr999s,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,g4,200,11-Dec-2019,2500000.0,0.9894666666666667,0.10209177070921915
128,5e28f0a52d29de8fff432307,sample.transcriptic.aq1dvhgvrh8cgfa.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,acbd6adc384ac528213c04a19b22294b7302be07,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrh8cgfa,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,d8,200,11-Dec-2019,2142857.14286,0.9886,0.10616221399595406
129,5e6c093be766fe93eaa7326e,sample.transcriptic.aq1dvhgvrh8cgfc.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,fd633b3266c3406858f6a8c18847a4f0f8813745,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrh8cgfc,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,d9,200,11-Dec-2019,2000000.0,0.9894666666666667,0.10209177070921949
130,5e73aed4c060e58b5d7a1aaa,sample.transcriptic.aq1dvhgvrhr999u.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,95d2eb83ebd92b096b1f435b3d1d0f2b567bd0b7,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhr999u,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,g5,200,11-Dec-2019,2307692.30769,0.9897333333333334,0.1008047664659445
131,5e6c022f1d8d113a5161eacf,sample.transcriptic.aq1dvhgvrhgavck.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,3,08c2ba3bdbf770e09dd81295cc727cbc9594ffb5,"UWBF_32302 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrhgavck,8495,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,f1,200,11-Dec-2019,141583.33333,0.9975279576221306,0.049661068241167276
132,5e73acffdba89fdb46f5f94b,sample.transcriptic.aq1dvhgvrhthnht.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,67c55246a282d1ae7c51f9abd35b3cf511c5aae7,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,8e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhthnht,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,g8,200,11-Dec-2019,2142857.14286,0.9915333333333334,0.09162566269496238
133,5e6c093de766fe93eaa73278,sample.transcriptic.aq1dvhgvrgrkwrv.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,e86cc2091d5689ab4f0c5a43f472ca0b84ef17dd,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrgrkwrv,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,12000,a12,200,11-Dec-2019,2500000.0,0.9845333333333334,0.12340160650266431
134,5e28f0a62d29de8fff432313,sample.transcriptic.aq1dvhgvrh64479.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,96c6b07191602964d0cdb5c91181c26e27ee56a1,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,Synthetic_Complete,beta-estradiol,1e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrh64479,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,14000,d4,200,11-Dec-2019,2142857.14286,0.9874333333333334,0.11139640566102386
135,5e6c093ee766fe93eaa7327b,sample.transcriptic.aq1dvhgvrhz7n6y.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,2894ff31092cc9114121cf10680f58ed78ddc9b8,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhz7n6y,10169,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,h7,200,11-Dec-2019,169483.33333,0.9854459632215558,0.11976488348742935
136,5e6c01c50ba6889b47f6eafa,sample.transcriptic.aq1dvhgvrh2pgt9.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,9a47066593375b23e71426d2e4af19b49adee2db,"UWBF_24959 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,Synthetic_Complete,beta-estradiol,0.0002,mM,30.0,celsius,20.0,hour,aq1dvhgvrh2pgt9,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,c10,200,11-Dec-2019,2000000.0,0.9928333333333333,0.08435367650739103
137,5e6c093ee766fe93eaa73280,sample.transcriptic.aq1dvhgvrh3tpx7.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,f9adc2d324fbddc6315e5784ab32df3c2a2a50ac,"UWBF_24959 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,20.0,hour,aq1dvhgvrh3tpx7,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,16000,c11,200,11-Dec-2019,1875000.0,0.9919,0.0896362528329212
138,5e6c036e10e0601ad649e036,sample.transcriptic.aq1dvhgvrhy3f2z.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,5cdf2976ffb0684742d6a6dad2074357ebeafce1,"UWBF_24961 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,Synthetic_Complete,beta-estradiol,4e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrhy3f2z,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,30000,h6,200,11-Dec-2019,1000000.0,0.9838,0.12624615348480514
139,5e6c032dd37eefb9cd1b2223,sample.transcriptic.aq1dvhgvrhamvqe.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,2,08c2ba3bdbf770e09dd81295cc727cbc9594ffb5,"UWBF_32302 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_32302,CRISPR_CEN.PK2_positive_control_yeVenus_32302,Control,Synthetic_Complete,beta-estradiol,0.0,mM,30.0,celsius,20.0,hour,aq1dvhgvrhamvqe,10040,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,60000,e1,200,11-Dec-2019,167333.33333,0.9977091633466135,0.04781021221213423
140,5e6c01df85dfd4f425a982b6,sample.transcriptic.aq1dvhgvrh6447b.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,414d218e858067a2f521ff41dc2d771d697ffcd4,"UWBF_24960 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,Synthetic_Complete,beta-estradiol,2.5e-05,mM,30.0,celsius,20.0,hour,aq1dvhgvrh6447b,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,d5,200,11-Dec-2019,2000000.0,0.99,0.09950040206451628
141,5e73a9ed36db39f50b714ae6,sample.transcriptic.aq1dvhgvrhthnhv.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,891e1c8c6c364fccd09fccc3f1829269e7601dc0,"UWBF_24963 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,Synthetic_Complete,beta-estradiol,0.0001,mM,30.0,celsius,20.0,hour,aq1dvhgvrhthnhv,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,13000,g9,200,11-Dec-2019,2307692.30769,0.9874666666666667,0.1112504446924612
142,5e6c0296c1762b9ee09ae644,sample.transcriptic.aq1dvhgvrgqfqmx.experiment.transcriptic.r1dvbsa7n5qwxe,YeastSTATES-CRISPR-Short-Duration-Time-Series-20191208,experiment.transcriptic.r1dvbsa7n5qwxe,transcriptic,1,50bdf472d42a31ceb68d470438fcf94e54555b7e,"UWBF_24926 | 30.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,Synthetic_Complete,beta-estradiol,0.0004,mM,30.0,celsius,20.0,hour,aq1dvhgvrgqfqmx,30000,TimeSeries-12-11-2019-Run1P2,Sytox-YeastGates,SytoxYG-Plate,15000,a11,200,11-Dec-2019,2000000.0,0.9899,0.09999161603575894
