,experiment_id,well,strain,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od,dead,ungrowing,doubling_time,n0
745,r1e5gwct4z3rnj,a1,B_subtilis_WC_PY79,5e6c0e0ff5eedd8c7e7d64be,sample.transcriptic.aq1e6sxbs6cuf4y.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,d1533b16656b06952042cfe6cd35c8b1af9c5b16,"B_subtilis_WC_PY79 | 35.0 | [40.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,40.0,hour,ct1e5gwctzk2nku,aq1e6sxbs6cuf4y,0.9604372743258088,16.780715437524492,17.47195,False,False,0.9999999999902119,1.3068674157545734e-21
746,r1e5gwct4z3rnj,a1,B_subtilis_WC_PY79,5e6c0e10f5eedd8c7e7d64dc,sample.transcriptic.aq1e6u4u66ght67.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,de7b00f2a2b6792477ec379fb4fdb207089fb67b,"B_subtilis_WC_PY79 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,ct1e5gwctzsuud2,aq1e6u4u66ght67,1.1358102604208702,18.19474084966752,16.019170000000003,False,False,0.9999999999902119,1.3068674157545734e-21
747,r1e5gwct4z3rnj,a1,B_subtilis_WC_PY79,5e6c0e1cf5eedd8c7e7d666d,sample.transcriptic.aq1e6wdjg95da89.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,378bbda11288cc3a030c892ad8a3e1c29c228ed9,"B_subtilis_WC_PY79 | 35.0 | [64.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,64.0,hour,ct1e5gwcu2tnczx,aq1e6wdjg95da89,0.6753217190111721,12.773508015330012,18.9147,False,False,0.9999999999902119,1.3068674157545734e-21
748,r1e5gwct4z3rnj,a1,B_subtilis_WC_PY79,5e6c0e23f5eedd8c7e7d6737,sample.transcriptic.aq1e6xk28pxg72g.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,57cbb99e0fea64c32545bfbc7c4dc96a56398cf5,"B_subtilis_WC_PY79 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,ct1e5gwcu33krx6,aq1e6xk28pxg72g,1.142029635785472,20.926113370299515,18.323620000000002,False,False,0.9999999999902119,1.3068674157545734e-21
749,r1e5gwct4z3rnj,a1,B_subtilis_WC_PY79,5e6c0e30f5eedd8c7e7d6923,sample.transcriptic.aq1e6zusms9a3z9.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,b26f69b0e5b5208256c037e434c77758541fcb56,"B_subtilis_WC_PY79 | 35.0 | [88.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,88.0,hour,ct1e5gwcu44dak3,aq1e6zusms9a3z9,1.0436242209856499,19.521294611015485,18.705289999999998,False,False,0.9999999999902119,1.3068674157545734e-21
750,r1e5gwct4z3rnj,a1,B_subtilis_WC_PY79,5e6c0e3af5eedd8c7e7d6b0e,sample.transcriptic.aq1e732a2fzzawj.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,83adcbda6bbf41facff58dcb4443b5c764eaf3ad,"B_subtilis_WC_PY79 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,ct1e5gwcu4cbpga,aq1e732a2fzzawj,1.1119445744833352,20.11039712031464,18.08579,False,False,0.9999999999902119,1.3068674157545734e-21
751,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e44f5eedd8c7e7d6cb4,sample.transcriptic.aq1e6m39wn9watx.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,59cb828bbffd4feb3b759f6190089467ef3d77a9,"B_subtilis_WC_JAB549 | 35.0 | [112.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,112.0,hour,ct1e5gwcu4ma3dh,aq1e6m39wn9watx,1.2368523613377471,19.7295491972144,15.95142,False,False,0.9999999999947753,6.9980045277483e-22
752,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0df6f5eedd8c7e7d6198,sample.transcriptic.aq1e6pg4vssm47f.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,ed66cfa41c3ad9c956f018a0872e961e0029fd74,"B_subtilis_WC_JAB549 | 35.0 | [16.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,16.0,hour,ct1e5gwctyaar2q,aq1e6pg4vssm47f,1.2433514831541124,18.80136128134936,15.12152,False,False,0.9999999999947753,6.9980045277483e-22
753,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0dfcf5eedd8c7e7d6261,sample.transcriptic.aq1e6qnkxdf5h3r.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,e084d3477039a08303c7864c9fe6ae1e65eeb009,"B_subtilis_WC_JAB549 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,ct1e5gwctyj94xx,aq1e6qnkxdf5h3r,0.5343697749794356,8.158116885025718,15.2668,False,False,0.9999999999947753,6.9980045277483e-22
754,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e09f5eedd8c7e7d63ef,sample.transcriptic.aq1e6sxbs6hd8n6.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,9b1e16b8d71dbf1f664f38378bdc474f571e3282,"B_subtilis_WC_JAB549 | 35.0 | [40.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,40.0,hour,ct1e5gwctzk2nku,aq1e6sxbs6hd8n6,1.3621484229711882,19.846032585251397,14.56966,False,False,0.9999999999947753,6.9980045277483e-22
755,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e11f5eedd8c7e7d6505,sample.transcriptic.aq1e6u4u66kxdje.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,4ba918be33da9a534d10b599d10e8f22d144de90,"B_subtilis_WC_JAB549 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,ct1e5gwctzsuud2,aq1e6u4u66kxdje,0.5598553441057044,8.417196997366112,15.03459,False,False,0.9999999999947753,6.9980045277483e-22
756,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e1df5eedd8c7e7d667f,sample.transcriptic.aq1e6wdjg99x3re.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,8de7f06f7716ce039023307181821251fa64ae7f,"B_subtilis_WC_JAB549 | 35.0 | [64.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,64.0,hour,ct1e5gwcu2tnczx,aq1e6wdjg99x3re,1.330190652912488,19.867163635013174,14.935579999999998,False,False,0.9999999999947753,6.9980045277483e-22
757,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e24f5eedd8c7e7d675b,sample.transcriptic.aq1e6xk28q2vsep.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,3401a35eeb7d07b088fbeb0685a7ac7a0f5a0dba,"B_subtilis_WC_JAB549 | 35.0 | [72.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,72.0,hour,ct1e5gwcu33krx6,aq1e6xk28q2vsep,0.5506061450245733,9.038387687888184,16.41534,False,False,0.9999999999947753,6.9980045277483e-22
758,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e30f5eedd8c7e7d6949,sample.transcriptic.aq1e6zusmsdtvhf.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,6598d87c172ad225e8886bf3cf4c5e47d5b9c2bc,"B_subtilis_WC_JAB549 | 35.0 | [88.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,88.0,hour,ct1e5gwcu44dak3,aq1e6zusmsdtvhf,1.3148662545659309,20.267826895553718,15.41436,False,False,0.9999999999947753,6.9980045277483e-22
759,r1e5gwct4z3rnj,a10,B_subtilis_WC_JAB549,5e6c0e3cf5eedd8c7e7d6b40,sample.transcriptic.aq1e732a2g5dwar.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,ed3380b53df6b49e529ae51f58b6e871364d519f,"B_subtilis_WC_JAB549 | 35.0 | [96.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Control,,EMPTY_VECTOR,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,96.0,hour,ct1e5gwcu4cbpga,aq1e732a2g5dwar,0.5891032024373419,11.214298782973206,19.03622,False,False,0.9999999999947753,6.9980045277483e-22
760,r1e5gwct4z3rnj,a11,B_subtilis_OR3_JAB549,5e6c0e44f5eedd8c7e7d6cb7,sample.transcriptic.aq1e6m39wn9watz.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,6b6de32914d3ae4750e7a3b00585c6db21747415,"B_subtilis_OR3_JAB549 | 35.0 | [112.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""Cuminic Acid @ 64.0 hours"": [0.1], ""Cuminic Acid @ 88.0 hours"": [0.1], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""IPTG @ 64.0 hours"": [0.0], ""IPTG @ 88.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Experiment,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,1.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.1|micromole', 'Cuminic Acid|0.1|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,112.0,hour,ct1e5gwcu4ma3dh,aq1e6m39wn9watz,1.1730046608704368,17.347111982375562,14.78861,False,False,0.9999999999942485,7.698882577141437e-22
761,r1e5gwct4z3rnj,a11,B_subtilis_OR3_JAB549,5e6c0dfbf5eedd8c7e7d6236,sample.transcriptic.aq1e6pg4vstrabe.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,1c92b21081aa96166b46c03e941ce7de23cf8f16,"B_subtilis_OR3_JAB549 | 35.0 | [16.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Experiment,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,16.0,hour,ct1e5gwctyaar2q,aq1e6pg4vstrabe,1.2891016070330903,19.67600516897252,15.26335,False,False,0.9999999999942485,7.698882577141437e-22
762,r1e5gwct4z3rnj,a11,B_subtilis_OR3_JAB549,5e6c0dfcf5eedd8c7e7d6265,sample.transcriptic.aq1e6qnkxdg9q7p.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,be7932f77144a79db99047e9a868989da8512bfb,"B_subtilis_OR3_JAB549 | 35.0 | [24.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Experiment,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,24.0,hour,ct1e5gwctyj94xx,aq1e6qnkxdg9q7p,0.5453109448126645,7.568381270270602,13.87902,False,False,0.9999999999942485,7.698882577141437e-22
763,r1e5gwct4z3rnj,a11,B_subtilis_OR3_JAB549,5e6c0e09f5eedd8c7e7d63f1,sample.transcriptic.aq1e6sxbs6jhes5.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,adc3f6116c8c5326bd758c72a144755f5c6c3d47,"B_subtilis_OR3_JAB549 | 35.0 | [40.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Experiment,,,Modified M9 Media + Kan 5_ug_per_ml,IPTG,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,40.0,hour,ct1e5gwctzk2nku,aq1e6sxbs6jhes5,1.3390773933741384,21.156989178751378,15.799679999999999,False,False,0.9999999999942485,7.698882577141437e-22
764,r1e5gwct4z3rnj,a11,B_subtilis_OR3_JAB549,5e6c0e11f5eedd8c7e7d6509,sample.transcriptic.aq1e6u4u66n3kpb.experiment.transcriptic.r1e5gwct4z3rnj,NovelChassis-OR-Circuit-Cycle1-ObstacleCourse,transcriptic,1,6f5e2574a809e739eeb74df5b81a9053efb74e79,"B_subtilis_OR3_JAB549 | 35.0 | [48.0] | {""Cuminic Acid @ 0.0 hours"": [0.0], ""Cuminic Acid @ 16.0 hours"": [0.0], ""Cuminic Acid @ 40.0 hours"": [0.0], ""IPTG @ 0.0 hours"": [0.0], ""IPTG @ 16.0 hours"": [0.0], ""IPTG @ 40.0 hours"": [1.0], ""Modified M9 Media + Kan 5_ug_per_ml"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",,Experiment,,,Modified M9 Media + Kan 5_ug_per_ml,Cuminic Acid,0.0,micromole,"['Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'Cuminic Acid|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|0.0|micromole', 'IPTG|1.0|micromole', 'Modified M9 Media + Kan 5_ug_per_ml']",35.0,celsius,48.0,hour,ct1e5gwctzsuud2,aq1e6u4u66n3kpb,0.658060467988822,9.388639058832858,14.26714,False,False,0.9999999999942485,7.698882577141437e-22
