,experiment_id,well,strain,_id,sample_id,experiment_reference,lab,replicate,replicate_group,replicate_group_string,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,container_id,aliquot_id,od,fluor_gain_0.16,fluor_gain_0.16/od,dead,ungrowing,doubling_time,n0
74,r1e7dn636p4k69,b3,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunqf3ht.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,d08fe607de086634a115ccd8f213cd45528b1df5,"UWBF_34311 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [20.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,20.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|20.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunqf3ht,0.4934219238092181,17.972647934723323,36.4245,False,False,1.217975051346825,0.016230658881515887
75,r1e7dn636p4k69,b4,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtezxyfc.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,7,cfed3d327aa213ae358656ae228186100a10091e,"UWBF_34311 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtezxyfc,0.7021164440785731,35.438690095676996,50.474090000000004,False,False,1.2427618125614828,0.016426795225488833
76,r1e7dn636p4k69,b4,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9nd95kft.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,7141b73a69193e2e8e5f9dde1f2fedd6effca6f9,"UWBF_34311 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9nd95kft,0.03908966696966332,3.3345209116383616,85.30441,False,False,1.2427618125614828,0.016426795225488833
77,r1e7dn636p4k69,b4,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7taprgreugk.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,8fdd16a0a4a75fac9c3cf9fd75c332ed55cfd3de,"UWBF_34311 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,ct1e7dn63zkyk94,aq1e7taprgreugk,0.0379604778564859,4.164001612981476,109.69308000000001,False,False,1.2427618125614828,0.016426795225488833
78,r1e7dn636p4k69,b4,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7tm4qp9tmcu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,af11bc780cd2b6b13ed322e74588154da621b79e,"UWBF_34311 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,ct1e7dn6429e5kp,aq1e7tm4qp9tmcu,0.15358505497421795,7.523518324074067,48.98601,False,False,1.2427618125614828,0.016426795225488833
79,r1e7dn636p4k69,b4,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunqf3hv.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,b5c7c3356f03b2d13710bf0600bc574662fc37ce,"UWBF_34311 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunqf3hv,0.4668551301026268,17.46712837372082,37.41445,False,False,1.2427618125614828,0.016426795225488833
80,r1e7dn636p4k69,b5,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtf346kb.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,8,cfed3d327aa213ae358656ae228186100a10091e,"UWBF_34311 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtf346kb,0.6751038497669627,34.8400448825136,51.60694,False,False,1.1520761564449085,0.01274163987627446
81,r1e7dn636p4k69,b5,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9nd95kfv.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,f36b11c63527ff99353abef5ddfe7c3d8ab3fd65,"UWBF_34311 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9nd95kfv,0.039332571810267516,6.043637451326123,153.65476999999998,False,False,1.1520761564449085,0.01274163987627446
82,r1e7dn636p4k69,b5,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7taprgsk2mh.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,db97dd25a965b6ed25bf0ddca836657b4c90dc10,"UWBF_34311 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,20.0,hour,ct1e7dn63zkyk94,aq1e7taprgsk2mh,0.03801638587655299,3.2244933792314816,84.81851,False,False,1.1520761564449085,0.01274163987627446
83,r1e7dn636p4k69,b5,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7tm4qp9tmcw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,5cf9522636c69508920f94aeb11fc0855ad06091,"UWBF_34311 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,22.0,hour,ct1e7dn6429e5kp,aq1e7tm4qp9tmcw,0.13685262964953776,6.898592869239317,50.40892,False,False,1.1520761564449085,0.01274163987627446
84,r1e7dn636p4k69,b5,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunrk9nt.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,816267584b9d6cf86bb3141100707d48219fe0de,"UWBF_34311 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [40.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,40.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|40.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunrk9nt,0.47200222012559706,18.366788532507304,38.9125,False,False,1.1520761564449085,0.01274163987627446
85,r1e7dn636p4k69,b6,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtf346kd.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,9,cfed3d327aa213ae358656ae228186100a10091e,"UWBF_34311 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtf346kd,0.7521250321522488,37.929973862202424,50.430409999999995,False,False,1.149034922366464,0.012579101460252578
86,r1e7dn636p4k69,b6,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9nda9skt.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,40ab2ef49eef2cf17e30782dfbbce188faf43e36,"UWBF_34311 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9nda9skt,0.039968112436001964,5.5090554550676405,137.83626999999998,False,False,1.149034922366464,0.012579101460252578
87,r1e7dn636p4k69,b6,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7taprgsk2mk.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,93cfe056c3d10afdf6dfc06e60345000d9fe27f7,"UWBF_34311 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,20.0,hour,ct1e7dn63zkyk94,aq1e7taprgsk2mk,0.038619037746399146,3.724478648940488,96.44152,False,False,1.149034922366464,0.012579101460252578
88,r1e7dn636p4k69,b6,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7tm4qpaxtgu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,038305ac7c2ace4f104787336d5a715b025de690,"UWBF_34311 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,22.0,hour,ct1e7dn6429e5kp,aq1e7tm4qpaxtgu,0.13515907620633286,5.323335236274356,39.3857,False,False,1.149034922366464,0.012579101460252578
89,r1e7dn636p4k69,b6,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunrk9nv.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,982762510fb6ec62d61eb7ed37811c6781dd8caf,"UWBF_34311 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [30.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,30.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|30.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunrk9nv,0.4705802436511619,16.694217935754047,35.47582,False,False,1.149034922366464,0.012579101460252578
90,r1e7dn636p4k69,b7,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtf48cqc.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,10,cfed3d327aa213ae358656ae228186100a10091e,"UWBF_34311 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtf48cqc,0.6705825764104005,32.88403668340373,49.03801,False,False,1.1501806193301667,0.01262335836500657
91,r1e7dn636p4k69,b7,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9nda9skv.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,900fde6df6ac46d6b5f8e26ce8a5e90ec009333c,"UWBF_34311 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9nda9skv,0.03914273142509268,3.857470172021892,98.54881999999999,False,False,1.1501806193301667,0.01262335836500657
92,r1e7dn636p4k69,b7,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7taprgtq8rj.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,c0c036b6fe527e0d02eb67123d18b7c919cf3565,"UWBF_34311 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,ct1e7dn63zkyk94,aq1e7taprgtq8rj,0.038805329834793324,4.0511805683714845,104.39753,False,False,1.1501806193301667,0.01262335836500657
93,r1e7dn636p4k69,b7,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7tm4qpaxtgw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,3cd99279811dba90133bd7ae2bd8414136742476,"UWBF_34311 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,ct1e7dn6429e5kp,aq1e7tm4qpaxtgw,0.13548044892624966,8.137483957836222,60.0639,False,False,1.1501806193301667,0.01262335836500657
94,r1e7dn636p4k69,b7,UWBF_34311,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunsqfsu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,49cab0e9becedb87d7346797e816e84ba1008bd8,"UWBF_34311 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34311,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunsqfsu,0.4705022654608702,20.141287051068808,42.80806,False,False,1.1501806193301667,0.01262335836500657
95,r1e7dn636p4k69,b8,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtf48cqe.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,5ecd082ee5337f4c4500f67460a7d3b6d1c62502,"UWBF_34306 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtf48cqe,0.6623336936852372,29.96489970432614,45.24139,False,False,1.194572966408506,0.013545819912348524
96,r1e7dn636p4k69,b8,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9ndbdyqu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,b38d418808452e837c1029e95176a80cf6876c23,"UWBF_34306 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9ndbdyqu,0.037857857790434865,6.57356753661205,173.63813000000002,False,False,1.194572966408506,0.013545819912348524
97,r1e7dn636p4k69,b8,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7taprgtq8rm.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,f7b559c2bdf662ba5bb23f9e630ed54f73e35ee0,"UWBF_34306 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,20.0,hour,ct1e7dn63zkyk94,aq1e7taprgtq8rm,0.03727289523018499,4.964134746590209,133.1835,False,False,1.194572966408506,0.013545819912348524
98,r1e7dn636p4k69,b8,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7tm4qpc3zmu.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,f556c3fc490dc220fbb34baf1624ac7618135507,"UWBF_34306 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,22.0,hour,ct1e7dn6429e5kp,aq1e7tm4qpc3zmu,0.13454753991697788,7.0150116750418805,52.13779,False,False,1.194572966408506,0.013545819912348524
99,r1e7dn636p4k69,b8,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunsqfsw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,44feb3c608ee1903c5cb68adf7503cb32e093b2d,"UWBF_34306 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [10.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,10.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|10.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunsqfsw,0.4412559612026135,16.195177340770453,36.702459999999995,False,False,1.194572966408506,0.013545819912348524
100,r1e7dn636p4k69,b9,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtf48cqg.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,7,5ecd082ee5337f4c4500f67460a7d3b6d1c62502,"UWBF_34306 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtf48cqg,0.7781612797777737,35.34148547710039,45.41666,False,False,1.154881969264564,0.012562407990236437
101,r1e7dn636p4k69,b9,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9ndbdyqw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,2e40046deff90fac9cae9b9407402477ac597370,"UWBF_34306 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9ndbdyqw,0.038985584534606606,6.460243519375113,165.70852,False,False,1.154881969264564,0.012562407990236437
102,r1e7dn636p4k69,b9,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7taprgtq8rp.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,51c48616bb3befcc3b847cd55c4dc86d7062bbf3,"UWBF_34306 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,20.0,hour,ct1e7dn63zkyk94,aq1e7taprgtq8rp,0.037783248541117934,3.2531749886196697,86.10099,False,False,1.154881969264564,0.012562407990236437
103,r1e7dn636p4k69,b9,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7tm4qpc3zmw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,13a193d98e55804cc45f43f9c0a1de8d100a9ade,"UWBF_34306 | 35.0 | [22.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,22.0,hour,ct1e7dn6429e5kp,aq1e7tm4qpc3zmw,0.13376975730678414,9.105409833196811,68.06778,False,False,1.154881969264564,0.012562407990236437
104,r1e7dn636p4k69,b9,UWBF_34306,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7twnunsqfsy.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,2,4fed3da7eb06d56698b7347cd0bda26a07e0af62,"UWBF_34306 | 35.0 | [24.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CEN.PK2_ORE1_gfp_34306,Experiment,,,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,24.0,hour,ct1e7dn642vqgt8,aq1e7twnunsqfsy,0.4613680099915552,18.69923574760099,40.52998,False,False,1.154881969264564,0.012562407990236437
105,r1e7dn636p4k69,c1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7spxtf6gryg.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,9227c4a14970ea12b2e19d220b5a3ce924cf051f,"UWBF_6390 | 35.0 | [16.0] | {""Synthetic_Complete"": [""""]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,,0.0,,['Synthetic_Complete|NA|NA'],35.0,celsius,16.0,hour,ct1e7dn63ynfev9,aq1e7spxtf6gryg,0.11239864030676462,8.223356453913903,73.16242,False,False,1.475204089833472,0.009188524573787077
106,r1e7dn636p4k69,c1,UWBF_6390,5bfd9cf289f1041e26f37d6d,sample.transcriptic.aq1e7sz9nddpcyw.experiment.transcriptic.r1e7dn636p4k69,YeastSTATES-Doxycycline-OR-Gate-Plant-TF-Dose-Response,transcriptic,6,6138d9e9cf201b9a6286003375f83f81e6c906fd,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""doxycycline-hyclate"": [0.0]} | PLATE_READER | NO_STANDARD_TYPE",CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,doxycycline-hyclate,0.0,nM,"['Synthetic_Complete|NA|NA', 'doxycycline-hyclate|0.0|nM']",35.0,celsius,18.0,hour,ct1e7dn63yyp82j,aq1e7sz9nddpcyw,0.037521430925807835,5.869480015219324,156.43007,False,False,1.475204089833472,0.009188524573787077
