,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,5ef261b0409240d41f988f88,sample.transcriptic.aq1dtzcmhmsp89x.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,8da201efcd74dcdad220bc7c1340be1ba3c8e86b,"beads_spherotech_rainbow | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhmsp89x,14933,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,h11,100,27-Nov-2019,248883.33333000002,,
31,5ef262363bcd4bb20d0b03c5,sample.transcriptic.aq1dtzcmhkszvrz.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,bf9d1f4ab3bc88a4fd0450a12e5133d4a52c40a9,"UWBF_24959 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkszvrz,1744,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,c10,100,27-Nov-2019,29066.66667,,
32,5ef262bb4258ef042f21fc8e,sample.transcriptic.aq1dtzcmhmfff4n.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,9bb3dbd49fa99ab754d109b002f93e90dce39b11,"UWBF_25784 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1.6e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,1.6e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1.6e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhmfff4n,34,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,g4,100,27-Nov-2019,566.6666700000001,,
33,5ef262e9c2e86d87d7603c69,sample.transcriptic.aq1dtzcmhkxjpa6.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,25fe9c3d11a56d8db81838c3258ce14e2b251f7f,"UWBF_24960 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkxjpa6,452,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,d8,100,27-Nov-2019,7533.3333299999995,,
34,5ef2621bfa36e1662b287b55,sample.transcriptic.aq1dtzcmhkb9b3n.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,c639d01a2046dc360bca675df0c241514abca495,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1.6e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,1.6e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1.6e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkb9b3n,5178,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a3,100,27-Nov-2019,86300.0,,
35,5ef262c64258ef042f21fcd2,sample.transcriptic.aq1dtzcmhkypve8.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,bfc34dca97ccf362aed5e67fdf1a68f7658c648f,"UWBF_24960 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkypve8,282,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,d11,100,27-Nov-2019,4700.0,,
36,5ef262efc2e86d87d7603c90,sample.transcriptic.aq1dtzcmhmd72uk.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,4ac7fb5bd290cc2179c82d0262d0e857c7fb7d02,"UWBF_24962 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhmd72uk,444,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,f12,100,27-Nov-2019,7400.0,,
37,5ef261dd982b037de4344c31,sample.transcriptic.aq1dtzcmhkypve6.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,f77bd7e06e19c4ba72150112182f48b074f87fab,"UWBF_24960 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkypve6,626,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,d10,100,27-Nov-2019,10433.33333,,
38,5ef26287ee421e1d1eb1dbc8,sample.transcriptic.aq1dtzcmhkb9b3k.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,f75d6db65d1831c28246abba978496ea11873c80,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkb9b3k,315,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a2,100,27-Nov-2019,5250.0,,
39,5ef261d9982b037de4344c19,sample.transcriptic.aq1dtzcmhkrvpmy.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,4f6ead81ab7aeda9babbe42802da68be44c10105,"UWBF_24959 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkrvpmy,2399,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,c8,100,27-Nov-2019,39983.33333,,
40,5ef2628cee421e1d1eb1dbe5,sample.transcriptic.aq1dtzcmhkzu3j7.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,bfc34dca97ccf362aed5e67fdf1a68f7658c648f,"UWBF_24960 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkzu3j7,30000,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,16000,d12,100,27-Nov-2019,1875000.0,,
41,5ef26228fa36e1662b287ba5,sample.transcriptic.aq1dtzcmhmc2uqj.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,868689e8b25513ee56b64a2dbce884f7f953e501,"UWBF_24962 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhmc2uqj,30000,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,12000,f10,100,27-Nov-2019,2500000.0,,
42,5ef261e0982b037de4344c41,sample.transcriptic.aq1dtzcmhmd72uh.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,4ac7fb5bd290cc2179c82d0262d0e857c7fb7d02,"UWBF_24962 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhmd72uh,30000,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,14000,f11,100,27-Nov-2019,2142857.14286,,
43,5ef2628fee421e1d1eb1dbf3,sample.transcriptic.aq1dtzcmhkrvpn2.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,bf9d1f4ab3bc88a4fd0450a12e5133d4a52c40a9,"UWBF_24959 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkrvpn2,554,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,c9,100,27-Nov-2019,9233.33333,,
44,5ef2621ffa36e1662b287b6a,sample.transcriptic.aq1dtzcmhka54xj.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,f75d6db65d1831c28246abba978496ea11873c80,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,46.0,hour,aq1dtzcmhka54xj,2280,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a1,100,27-Nov-2019,38000.0,,
45,5ef262e6c2e86d87d7603c5d,sample.transcriptic.aq1dtzcmhkk7pyv.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,cc1207e582f74522c7dc7a2188ed741c7ec07105,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkk7pyv,791,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b9,100,27-Nov-2019,13183.33333,,
46,5ef262ebc2e86d87d7603c7a,sample.transcriptic.aq1dtzcmhkmbw4v.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,020b3b1a71c298e3a0b99239a60265dd78523561,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkmbw4v,242,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b11,100,27-Nov-2019,4033.3333299999995,,
47,5ef262f6c2e86d87d7603cb9,sample.transcriptic.aq1dtzcmhkcdh7n.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,69346b2c75ccb935f482719524f6f0583e28479d,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkcdh7n,489,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a5,100,27-Nov-2019,8150.0,,
48,5ef2623b3bcd4bb20d0b03e1,sample.transcriptic.aq1dtzcmhkb9b3q.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,c639d01a2046dc360bca675df0c241514abca495,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1.6e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,1.6e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1.6e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkb9b3q,104,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a4,100,27-Nov-2019,1733.3333300000002,,
49,5ef261de982b037de4344c36,sample.transcriptic.aq1dtzcmhkk7pyt.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,2a7920a726e2eb2fb7c0c48578b618e54d799f06,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkk7pyt,81,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b8,100,27-Nov-2019,1350.0,,
50,5ef262e6c2e86d87d7603c58,sample.transcriptic.aq1dtzcmhkk7pyx.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,cc1207e582f74522c7dc7a2188ed741c7ec07105,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkk7pyx,1531,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b10,100,27-Nov-2019,25516.66667,,
51,5ef262393bcd4bb20d0b03da,sample.transcriptic.aq1dtzcmhkmbw4x.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,020b3b1a71c298e3a0b99239a60265dd78523561,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkmbw4x,9501,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b12,100,27-Nov-2019,158350.0,,
52,5ef261c4409240d41f989001,sample.transcriptic.aq1dtzcmhkcdh7q.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,69346b2c75ccb935f482719524f6f0583e28479d,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkcdh7q,3929,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a6,100,27-Nov-2019,65483.333329999994,,
53,5ef26221fa36e1662b287b7b,sample.transcriptic.aq1dtzcmhkdhqbn.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,07e0b5625bc464b2663951ad549353f7c4ec42b5,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkdhqbn,517,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a7,100,27-Nov-2019,8616.66667,,
54,5ef26227fa36e1662b287b9d,sample.transcriptic.aq1dtzcmhkj3guu.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,2a5382cebef67e03857fd926b6c53a156224ae04,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkj3guu,3151,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b6,100,27-Nov-2019,52516.66667,,
55,5ef26288ee421e1d1eb1dbcd,sample.transcriptic.aq1dtzcmhkng48x.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,0eeeb56f3c8415979de4ae8c3d6a06f30d579155,"UWBF_24959 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkng48x,148,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,c2,100,27-Nov-2019,2466.66667,,
56,5ef261c2409240d41f988ff6,sample.transcriptic.aq1dtzcmhkng48z.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,7bc1f7a8c27f1abb171cf2c09f3166d7da106418,"UWBF_24959 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1.6e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,1.6e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1.6e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkng48z,3759,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,c3,100,27-Nov-2019,62650.0,,
57,5ef261d7982b037de4344c0e,sample.transcriptic.aq1dtzcmhkj3guw.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,2a7920a726e2eb2fb7c0c48578b618e54d799f06,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkj3guw,362,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b7,100,27-Nov-2019,6033.3333299999995,,
58,5ef2621dfa36e1662b287b63,sample.transcriptic.aq1dtzcmhkng48v.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,0eeeb56f3c8415979de4ae8c3d6a06f30d579155,"UWBF_24959 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkng48v,42,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,c1,100,27-Nov-2019,700.0,,
59,5ef262c24258ef042f21fcb7,sample.transcriptic.aq1dtzcmhkj3gus.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,2a5382cebef67e03857fd926b6c53a156224ae04,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkj3gus,414,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b5,100,27-Nov-2019,6900.0,,
60,5ef2628bee421e1d1eb1dbe0,sample.transcriptic.aq1dtzcmhkdhqbs.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,1,f839a76f276fd87b43d2fc5e4e265d868117be96,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6.3e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,6.3e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6.3e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkdhqbs,293,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a9,100,27-Nov-2019,4883.3333299999995,,
61,5ef2623c3bcd4bb20d0b03e9,sample.transcriptic.aq1dtzcmhkdhqbq.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,07e0b5625bc464b2663951ad549353f7c4ec42b5,"UWBF_24926 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkdhqbq,7966,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,a8,100,27-Nov-2019,132766.66667,,
62,5ef261c1409240d41f988fee,sample.transcriptic.aq1dtzcmhkgxaqu.experiment.transcriptic.r1dtsch56yk5pq,YeastSTATES-CRISPR-Dose-Response,r1dtsch56yk5pq,transcriptic,2,511802a075fb824e91a59886bbcc4b65f7b2a35e,"UWBF_24952 | 30.0 | [46.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1.6e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,1.6e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1.6e-06|mM']",30.0,celsius,46.0,hour,aq1dtzcmhkgxaqu,2654,TimeSeries-11-27-2019-Run2-LowBE,Sytox-YeastGates,SytoxYG-Plate,60000,b4,100,27-Nov-2019,44233.33333,,
