,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL,cells/mL_doubling_time,cells/mL_n0
0,5ef262438d2546e093c5ec31,sample.transcriptic.aq1dwndezgm6a9b.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,f99ac9a5c63ad1dbf2f8b72615f6ca87abfc43ef,"beads_spherotech_rainbow | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezgm6a9b,27784,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,f2,200,21-Dec-2019,463066.66667,,
30,5ef26292eb743b63e01a15c0,sample.transcriptic.aq1dwndezgk2456.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,067b46c48467c0c4dd3496a18e731db34558f460,"UWBF_25784 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,52.0,hour,aq1dwndezgk2456,505,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,e10,200,21-Dec-2019,8416.66667,,
31,5ef2621df601bd4500614b90,sample.transcriptic.aq1dwndezfqwj5f.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,c81b0cd704e73d75d0f5035e3f879068ea4c7ee1,"UWBF_23970 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_23970,CRISPR_CEN.PK2_negative_control_23970,Control,,EMPTY_VECTOR,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezfqwj5f,674,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,a2,200,21-Dec-2019,11233.33333,,
32,5ef261e55cb1d63488bfcf7a,sample.transcriptic.aq1dwndezfqwj5h.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,6ff03191a55a0df8fab5a18368e0e84b82345264,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,52.0,hour,aq1dwndezfqwj5h,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,14000,a3,200,21-Dec-2019,2142857.14286,,
33,5ef2623f780b942f880096e8,sample.transcriptic.aq1dwndezgk2458.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,004a8eff4d5970bb217395d057814b0799e42400,"UWBF_25784 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,52.0,hour,aq1dwndezgk2458,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,13000,e11,200,21-Dec-2019,2307692.30769,,
34,5ef26234780b942f880096a7,sample.transcriptic.aq1dwndezgyh9jh.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,b3dc62f677fa2bb53acdbe2e6c2d3d7fef036bcf,"UWBF_24963 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,52.0,hour,aq1dwndezgyh9jh,416,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,g11,200,21-Dec-2019,6933.3333299999995,,
35,5ef26285eb743b63e01a1576,sample.transcriptic.aq1dwndezfpsbzd.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,08fc6c7241c8993cb6ad89e27af4a0f25e91ad0a,"UWBF_6390 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezfpsbzd,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,11000,a1,200,21-Dec-2019,2727272.72727,,
36,5ef263055b21df336a0b8802,sample.transcriptic.aq1dwndezg6hwpx.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,6976ccf1c4a6f422f8632a4da32d1884a5596039,"UWBF_24959 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,52.0,hour,aq1dwndezg6hwpx,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,9000,c9,200,21-Dec-2019,3333333.33333,,
37,5ef262f95b21df336a0b87bc,sample.transcriptic.aq1dwndezg6hwpv.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,1ac14bac4a00d4b4399e2747a21a57fa72328864,"UWBF_24959 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezg6hwpv,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,9000,c8,200,21-Dec-2019,3333333.33333,,
38,5ef26296eb743b63e01a15d8,sample.transcriptic.aq1dwndezgm6a97.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,ad3267e43fea43b12d59635387faa134d5592df4,"UWBF_25784 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezgm6a97,169,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,e12,200,21-Dec-2019,2816.66667,,
39,5ef26236780b942f880096b4,sample.transcriptic.aq1dwndezgxd3ej.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,bb239e07c932ff59d2095c8de4a8fcfb2e317c67,"UWBF_24963 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24963,CRISPR_CEN.PK2_24963,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,52.0,hour,aq1dwndezgxd3ej,1203,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,g10,200,21-Dec-2019,20050.0,,
40,5ef261d75cb1d63488bfcf29,sample.transcriptic.aq1dwndezfyux2p.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,89dffc53fa24e8e3b00f085612b4588b4dbc52b2,"UWBF_24952 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfyux2p,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,11000,b8,200,21-Dec-2019,2727272.72727,,
41,5ef26225f601bd4500614bc3,sample.transcriptic.aq1dwndezg7p4tu.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,c1bb31547c16ce282a30b8c555f980484470b285,"UWBF_24959 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,52.0,hour,aq1dwndezg7p4tu,2596,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,c10,200,21-Dec-2019,43266.66667,,
42,5ef2623b780b942f880096d3,sample.transcriptic.aq1dwndezfs2r9f.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,0f1aea9df459f15f4e148910e042e7e32d445ef0,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfs2r9f,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,21000,a4,200,21-Dec-2019,1428571.42857,,
43,5ef2625a8d2546e093c5ecb5,sample.transcriptic.aq1dwndezfvfbnj.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,bf24efc4843b45b47d074bb7968b542fa96f351a,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezfvfbnj,421,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,a12,200,21-Dec-2019,7016.6666700000005,,
44,5ef261da5cb1d63488bfcf38,sample.transcriptic.aq1dwndezfs2r9h.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,fe33b73ba3223cc4ab0b6477cc463406c7a9b160,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfs2r9h,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,10000,a5,200,21-Dec-2019,3000000.0,,
45,5ef263005b21df336a0b87e7,sample.transcriptic.aq1dwndezg7p4tw.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,e4fffb4e67fbc3ed4f031bcb67a3b259bbbb98f2,"UWBF_24959 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,52.0,hour,aq1dwndezg7p4tw,539,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,c11,200,21-Dec-2019,8983.33333,,
46,5ef26294eb743b63e01a15ce,sample.transcriptic.aq1dwndezfyux2r.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,030d568e1b541b77f64271a53ba0b6845828958d,"UWBF_24952 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,52.0,hour,aq1dwndezfyux2r,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,16000,b9,200,21-Dec-2019,1875000.0,,
47,5ef26289eb743b63e01a158b,sample.transcriptic.aq1dwndezft6xdh.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,0e7985e53a738d7942114cac2f0cc0c479bccba8,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezft6xdh,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,12000,a7,200,21-Dec-2019,2500000.0,,
48,5ef261d45cb1d63488bfcf13,sample.transcriptic.aq1dwndezfub5hn.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,9ace1a20b500e2db0312cd61a0cc3d684964cc56,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0004|mM']",30.0,celsius,52.0,hour,aq1dwndezfub5hn,551,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,a11,200,21-Dec-2019,9183.33333,,
49,5ef26239780b942f880096c6,sample.transcriptic.aq1dwndezfub5hk.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,40b7154ab6752b9c2d95cb71079a7fa91e731743,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0002|mM']",30.0,celsius,52.0,hour,aq1dwndezfub5hk,1075,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,a10,200,21-Dec-2019,17916.66667,,
50,5ef26241780b942f880096f3,sample.transcriptic.aq1dwndezg7p4ty.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,5207d407db841d503c8aa2a37c85588feb86af05,"UWBF_24959 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezg7p4ty,524,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,60000,c12,200,21-Dec-2019,8733.33333,,
51,5ef2628eeb743b63e01a15a7,sample.transcriptic.aq1dwndezfs2r9k.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,42aa221644f271298184f28c86210bdabb542a6d,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfs2r9k,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,10000,a6,200,21-Dec-2019,3000000.0,,
52,5ef26217f601bd4500614b70,sample.transcriptic.aq1dwndezg49het.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,6be0b4841069c173b1ff0087139c8a4e7b904c22,"UWBF_24959 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-06|mM']",30.0,celsius,52.0,hour,aq1dwndezg49het,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,9000,c3,200,21-Dec-2019,3333333.33333,,
53,5ef26224f601bd4500614bbb,sample.transcriptic.aq1dwndezfxqqwr.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,c916128649d02cb90d60404932566c8a13929d0b,"UWBF_24952 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|6e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfxqqwr,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,10000,b7,200,21-Dec-2019,3000000.0,,
54,5ef26211f601bd4500614b4d,sample.transcriptic.aq1dwndezfxqqwp.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,94d522069057bd636cad5075196f7b8898e625cf,"UWBF_24952 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|4e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfxqqwp,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,9000,b6,200,21-Dec-2019,3333333.33333,,
55,5ef2621ef601bd4500614b95,sample.transcriptic.aq1dwndezfwkhsq.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,775a6a6d144b557b3c2a32fa3f2c2eafb53d5f3a,"UWBF_24952 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|1e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfwkhsq,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,10000,b4,200,21-Dec-2019,3000000.0,,
56,5ef261dc5cb1d63488bfcf42,sample.transcriptic.aq1dwndezft6xdk.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,2cb4545e1966ce75461ffd45b483210f730bc5cc,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|8e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezft6xdk,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,9000,a8,200,21-Dec-2019,3333333.33333,,
57,5ef26284eb743b63e01a1572,sample.transcriptic.aq1dwndezfub5hh.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,4db8e1e91b168429faaf3db2d7d28da4d564dbf2,"UWBF_24926 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0001|mM']",30.0,celsius,52.0,hour,aq1dwndezfub5hh,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,10000,a9,200,21-Dec-2019,3000000.0,,
58,5ef26222f601bd4500614bad,sample.transcriptic.aq1dwndezg35bat.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,7,08fc6c7241c8993cb6ad89e27af4a0f25e91ad0a,"UWBF_6390 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezg35bat,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,11000,c1,200,21-Dec-2019,2727272.72727,,
59,5ef262f55b21df336a0b87a4,sample.transcriptic.aq1dwndezfxqqwm.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,1,43431acc9178b81e787368de25045bf041175871,"UWBF_24952 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24952,CRISPR_CEN.PK2_24952,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|2.5e-05|mM']",30.0,celsius,52.0,hour,aq1dwndezfxqqwm,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,10000,b5,200,21-Dec-2019,3000000.0,,
60,5ef261d85cb1d63488bfcf2b,sample.transcriptic.aq1dwndezfvfbnm.experiment.transcriptic.r1dw4j9z5fwbcy,YeastSTATES-CRISPR-Long-Duration-Time-Series-20191208,r1dw4j9z5fwbcy,transcriptic,4,08fc6c7241c8993cb6ad89e27af4a0f25e91ad0a,"UWBF_6390 | 30.0 | [52.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,HIGH_FITC,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete|NA|NA', 'beta-estradiol|0.0|mM']",30.0,celsius,52.0,hour,aq1dwndezfvfbnm,30000,TimeSeries-12-21-2019-Run3-Endpoint,Sytox-YeastGates,SytoxYG-Plate,12000,b1,200,21-Dec-2019,2500000.0,,
