,_id,sample_id,experiment_reference,experiment_id,lab,replicate,replicate_group,replicate_group_string,strain,strain_name,strain_class,standard_type,control_type,media_type,inducer_type,inducer_concentration,inducer_concentration_unit,sample_contents,temperature,temperature_unit,timepoint,timepoint_unit,aliquot_id,total_counts,TX_plate_name,TX_project_name,TX_sample_name,flow_volume,well,flow_rate_uL/min,date_of_experiment,cells/mL,predicted_output_mean,predicted_output_std
0,5ef266041224eb25fb26e5de,sample.transcriptic.aq1e6tn3vf8w8dy.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,8831ba1801ed254c9ac951e49483005ce9cd0cf0,"beads_spherotech_rainbow | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [1e-05]} | FLOW | BEAD_FLUORESCENCE",beads_spherotech_rainbow,Fluorescent_beads,Process,BEAD_FLUORESCENCE,,Synthetic_Complete,beta-estradiol,1e-05,mM,"['Synthetic_Complete', 'beta-estradiol|1e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vf8w8dy,26513,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,h12,200,05-Mar-2020,441883.33333,0.7155357749028778,0.4511673826625119
73,5ef266b9197571bba534ac77,sample.transcriptic.aq1e6tn3vdrc53k.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,5439649acd68686b34611328f1821a370349211e,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdrc53k,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,27000,a4,200,05-Mar-2020,1111111.11111,0.9727666666666667,0.16276535864331804
74,5ef2660f1224eb25fb26e608,sample.transcriptic.aq1e6tn3ve3jw8v.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,ddb4463cdf4427a4875e8a7433f5cf953ba15168,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve3jw8v,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,17000,a6,200,05-Mar-2020,1764705.88235,0.9859333333333333,0.11776781336235731
75,5ef266c2197571bba534ac9e,sample.transcriptic.aq1e6tn3ve84ps4.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,8,becd99cfadfbd04abc193cf85b99479c7eed4128,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve84ps4,20198,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,a7,200,05-Mar-2020,336633.33333,0.97910684226161,0.1430302295082098
76,5ef26604d0a530a5a55a6109,sample.transcriptic.aq1e6tn3vdktbjf.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,298e12e99fdc9fc7826976eef620ad4bebeeec64,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete', 'beta-estradiol|6e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdktbjf,23160,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,a3,200,05-Mar-2020,386000.0,0.9753022452504317,0.15520572078440276
77,5ef266d7d6c89f74262756c1,sample.transcriptic.aq1e6tn3vde5bwf.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,11,9b6bebeeede3bf0a2b7fb6db71fe9d93ca8b5e2c,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vde5bwf,22994,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,a2,200,05-Mar-2020,383233.33333,0.980777594154997,0.13730886679162513
78,5ef266dd4a888501c32f6a95,sample.transcriptic.aq1e6tn3veewvj9.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,9,71de5122979278d01e2b3e5df7a82c09daf35090,"UWBF_24959 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3veewvj9,19792,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,c8,200,05-Mar-2020,329866.66667,0.9824171382376717,0.1314327871599593
79,5ef26602d0a530a5a55a60ff,sample.transcriptic.aq1e6tn3vd9kjd6.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,12,7ae673217d9a2de0219421b2808c72378f443641,"UWBF_24926 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24926,CRISPR_CEN.PK2_24926,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vd9kjd6,26369,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,a1,200,05-Mar-2020,439483.33333,0.9420531684933066,0.2336473122025172
80,5ef265f3d0a530a5a55a60c5,sample.transcriptic.aq1e6tn3vemkv7c.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,10,e13280bf304c3ca05d8c278d6d0ec0b62f782459,"UWBF_24959 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24959,CRISPR_CEN.PK2_24959,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e6tn3vemkv7c,21863,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,c9,200,05-Mar-2020,364383.33333,0.9825275579746604,0.13102648986345913
81,5ef266061224eb25fb26e5e0,sample.transcriptic.aq1e6tn3veqzfkf.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,1b8c2a50813cff23a0f3dc48a3b992321a75d0d3,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e6tn3veqzfkf,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,28000,h9,200,05-Mar-2020,1071428.57143,0.948,0.22203072592498282
82,5ef2666d6d07d57cb70bf201,sample.transcriptic.aq1e6tn3ve6ygn2.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,8,9af33fce4d531f3ef8c7d2f3ce6879bcf8e253c9,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve6ygn2,8247,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g6,200,05-Mar-2020,137450.0,0.018188432157148052,0.1336404830205577
83,5ef266606d07d57cb70bf1c5,sample.transcriptic.aq1e6tn3vdhhxag.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,3,e626c662c2b7c5e9261a3cbfacac2d7495c2a719,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdhhxag,16402,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f2,200,05-Mar-2020,273366.66667,0.9863431288867212,0.11606542249123429
84,5ef266ded6c89f74262756de,sample.transcriptic.aq1e6tn3vdp3qtm.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,c1beb26c7fb52e334992ac1d03c6025c6986c99a,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete', 'beta-estradiol|6e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdp3qtm,17275,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f3,200,05-Mar-2020,287916.66667,0.9849493487698987,0.1217579044804563
85,5ef2667431dd0f21f58bad16,sample.transcriptic.aq1e6tn3vecnga5.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,e50044787cabe7eed59538a007f5d7f80fa15386,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e6tn3vecnga5,5211,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g7,200,05-Mar-2020,86850.0,0.018614469391671464,0.13517202835398184
86,5ef26608d0a530a5a55a6118,sample.transcriptic.aq1e6tn3vejbfxb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,2,72dd9e339cdae001489b25b01dd7351b22e70d03,"UWBF_6390 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_6390,CRISPR_w303_positive_control_NOR_00_6390,Control,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3vejbfxb,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,57000,h8,200,05-Mar-2020,526315.78947,0.9253,0.26291103832627977
87,5ef2665e6d07d57cb70bf1ba,sample.transcriptic.aq1e6tn3vdcz5sb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,9,54715cb793bf3b98ab2c27daacb59d25b0f4f669,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdcz5sb,15951,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f1,200,05-Mar-2020,265850.0,0.9838254654880572,0.12615037304912666
88,5ef2672676edeb85385123b0,sample.transcriptic.aq1e6tn3vdzagyy.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,da4d26c38342faec312c485a24b44262c7c07de8,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete', 'beta-estradiol|8e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdzagyy,5320,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g5,200,05-Mar-2020,88666.66667,0.020112781954887218,0.14039929919043564
89,5ef266ce197571bba534acc4,sample.transcriptic.aq1e6tn3vemkv7f.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,dc46df4ffee8656ce7d7b0cdfb44e569626d4bcb,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e6tn3vemkv7f,18156,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,d9,200,05-Mar-2020,302600.0,0.9835316148931482,0.12727163690122875
90,5ef2668731dd0f21f58bad64,sample.transcriptic.aq1e6tn3veg33p8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,3ee885bf5a35227d30834f7ea54e9bccf439efb1,"UWBF_24960 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3veg33p8,17456,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,d8,200,05-Mar-2020,290933.33333,0.9835586617781852,0.12716897050730436
91,5ef2660e1224eb25fb26e604,sample.transcriptic.aq1e6tn3vdurqfs.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,49f1bbac9b53a7616ae13256046194f1a070c628,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdurqfs,4722,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g4,200,05-Mar-2020,78700.0,0.01397712833545108,0.11740820868495004
92,5ef266e0d6c89f74262756e4,sample.transcriptic.aq1e6tn3veg33pb.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,3,6f5e1e46bafab3015e10ff6dc37c110fd1850603,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0001]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0001,mM,"['Synthetic_Complete', 'beta-estradiol|0.0001|mM']",35.0,celsius,18.0,hour,aq1e6tn3veg33pb,15031,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,e8,200,05-Mar-2020,250516.66666999998,0.9618122546736744,0.19165564216887127
93,5ef266141224eb25fb26e61b,sample.transcriptic.aq1e6tn3vdurqfp.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,3aa87917b183bf1ac9da300cec634841967f26a3,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0002]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,0.0002,mM,"['Synthetic_Complete', 'beta-estradiol|0.0002|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdurqfp,16830,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f4,200,05-Mar-2020,280500.0,0.9847890671420083,0.12239465055136621
94,5ef266e5d6c89f74262756f8,sample.transcriptic.aq1e6tn3vdcz5se.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,3,624a24d8507d3e46e815e6d9d5ae293c31ec3c9b,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-06]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,4e-06,mM,"['Synthetic_Complete', 'beta-estradiol|4e-06|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdcz5se,5914,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g1,200,05-Mar-2020,98566.66667,0.01572539736219141,0.12442156919383184
95,5ef2677afdcaed7ae4c67b86,sample.transcriptic.aq1e6tn3vdzagyv.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,fc97983f6974794b3263d67914e372b8067f658b,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [8e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,8e-05,mM,"['Synthetic_Complete', 'beta-estradiol|8e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdzagyv,16097,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f5,200,05-Mar-2020,268283.33333,0.9858358700378953,0.11817095623988216
96,5ef266bb197571bba534ac7f,sample.transcriptic.aq1e6tn3venr3bd.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,1,d84711ad9c54e23c011292848f5d22868b32bb3b,"UWBF_24961 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0004]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,0.0004,mM,"['Synthetic_Complete', 'beta-estradiol|0.0004|mM']",35.0,celsius,18.0,hour,aq1e6tn3venr3bd,30000,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,15000,e9,200,05-Mar-2020,2000000.0,0.8438,0.3630508966133876
97,5ef266031224eb25fb26e5d8,sample.transcriptic.aq1e6tn3vdq7wxj.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,5,f1dd75e219a0ff2897f7187050d704353abe16fc,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [6e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,5.9999999999999995e-05,mM,"['Synthetic_Complete', 'beta-estradiol|6e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdq7wxj,4493,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g3,200,05-Mar-2020,74883.33333,0.016692632984642776,0.12813135072213547
98,5ef2673376edeb85385123ec,sample.transcriptic.aq1e6tn3vebha67.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,7,fe52119d820e88abab63aae6957743f71b75c6a6,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [0.0]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,0.0,mM,"['Synthetic_Complete', 'beta-estradiol|0.0|mM']",35.0,celsius,18.0,hour,aq1e6tn3vebha67,16259,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f7,200,05-Mar-2020,270983.33333,0.9854234577772311,0.119853869971735
99,5ef26769fdcaed7ae4c67b35,sample.transcriptic.aq1e6tn3ve5uah3.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,9219177056152cdf980e85c3ccf65fdf5b0a5797,"UWBF_24962 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24962,CRISPR_CEN.PK2_24962,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3ve5uah3,18174,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,f6,200,05-Mar-2020,302900.0,0.9862440849565313,0.11647933883223265
100,5ef266c0197571bba534ac94,sample.transcriptic.aq1e6tn3vdjp5ee.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,62214c7a7be5911ca9ddba02dad6885bf66177a5,"UWBF_25784 | 35.0 | [18.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_25784,CRISPR_CEN.PK2_inducible_FP_25784,Control,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,18.0,hour,aq1e6tn3vdjp5ee,4342,YS-TS35C-03-05-2020-T1,Sytox-YeastGates,SytoxYG-Plate,60000,g2,200,05-Mar-2020,72366.66667,0.015200368493781667,0.12236325285122288
101,5ef266746d07d57cb70bf21f,sample.transcriptic.aq1e6tn44yuhe2p.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,6,d3ee2adad2fc42a93a2f8c29349241d39c998ec5,"UWBF_24961 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [4e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24961,CRISPR_CEN.PK2_24961,Experiment,,,Synthetic_Complete,beta-estradiol,4e-05,mM,"['Synthetic_Complete', 'beta-estradiol|4e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44yuhe2p,14307,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,e6,200,05-Mar-2020,238450.0,0.9239533095687426,0.2650820680144243
102,5ef266da4a888501c32f6a87,sample.transcriptic.aq1e6tn44y73uq8.experiment.transcriptic.r1e6ge2n8x7q5p,YeastSTATES-CRISPR-Short-Duration-Time-Series-35C,experiment.transcriptic.r1e6ge2n8x7q5p,transcriptic,4,55e4db7a781b7a63c330c19feb312f5c257e0d3d,"UWBF_24960 | 35.0 | [20.0] | {""Synthetic_Complete"": [""""], ""beta-estradiol"": [2.5e-05]} | FLOW | NO_STANDARD_TYPE",UWBF_24960,CRISPR_CEN.PK2_24960,Experiment,,,Synthetic_Complete,beta-estradiol,2.5e-05,mM,"['Synthetic_Complete', 'beta-estradiol|2.5e-05|mM']",35.0,celsius,20.0,hour,aq1e6tn44y73uq8,10560,YS-TS35C-03-05-2020-T2,Sytox-YeastGates,SytoxYG-Plate,60000,d2,200,05-Mar-2020,176000.0,0.9815340909090909,0.13463519536079444
